Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_forces
2.00433087348938,0.0005,2.4428056557973226,1.8705944776535035,1.5730370998382568,0.29758094787597655
3.1566457748413086,0.0005,1.5124429206053416,1.4884982347488402,1.5032710552215576,0.3096932538350423
4.302139759063721,0.0005,1.3876835703849792,1.1759785056114196,1.18563711643219,0.30648457527160644
5.4488067626953125,0.0005,1.1467032512029012,1.0648638010025024,1.054264736175537,0.30323939641316733
6.562813997268677,0.0005,1.0838109970092773,1.1046094059944154,1.3321913242340089,0.3055318323771159
7.692864894866943,0.0005,1.070365579922994,0.9871908605098725,1.2261380910873414,0.31260467211405435
8.8260178565979,0.0005,0.9774834553400675,0.8962750732898712,0.999897050857544,0.32586454073588056
9.962403059005737,0.0005,0.9069590330123901,0.8611622214317322,0.9432497501373291,0.3335767428080241
11.097912788391113,0.0005,0.8735712965329488,0.8332696437835694,0.9203032732009888,0.3351916313171387
12.249708890914917,0.0005,0.8127006689707438,0.8592931747436523,0.8843234062194825,0.3452501360575358
13.383412837982178,0.0005,0.7576210180918376,0.8479250073432922,0.9055077075958252,0.344893798828125
14.522017002105713,0.0005,0.7228458086649577,0.8077129125595093,0.9063646554946899,0.3473238563537598
15.658739805221558,0.0005,0.666195805867513,0.7902002334594727,0.7822919130325318,0.3594374720255534
16.79628276824951,0.0005,0.6364344437917073,0.781810861825943,0.8763021945953369,0.35314046223958334
17.94269895553589,0.0005,0.5992691218852997,0.7677512407302857,0.8270610809326172,0.35564889272054034
19.089465856552124,0.0005,0.5703539490699768,0.7520552158355713,0.7988538026809693,0.3548542277018229
20.218578815460205,0.0005,0.5444474617640177,0.7304241180419921,0.8717260837554932,0.3430857213338216
21.349066972732544,0.0005,0.5244738380114238,0.7052616953849793,0.8770827054977417,0.33820171356201173
22.478680849075317,0.0005,0.49911582469940186,0.678399920463562,0.8617289781570434,0.3326801363627116
23.634089946746826,0.0005,0.47898504734039304,0.6754990577697754,0.8950470447540283,0.3265914154052734
24.759944915771484,0.0005,0.4579047958056132,0.6601199328899383,0.8958828330039978,0.32303206125895184
25.920755863189697,0.0005,0.4473053296407064,0.6421665549278259,0.8365736246109009,0.32127336502075193
27.055272817611694,0.0005,0.41838281949361167,0.6681018590927124,0.9324836015701294,0.3138946851094564
28.201087951660156,0.0005,0.40261897643407185,0.6295216381549835,0.8614874362945557,0.3100769297281901
29.33505892753601,0.0005,0.38294608891010284,0.6095194578170776,0.8355045795440674,0.3080638313293457
30.502729892730713,0.0005,0.3694042444229126,0.6224299073219299,0.9621095418930053,0.29597604433695474
31.633254766464233,0.0005,0.348532231648763,0.5801715731620789,0.8509098052978515,0.2950843874613444
32.760087966918945,0.0005,0.33733951052029926,0.5805158615112305,0.8919520616531372,0.28278714497884117
33.89855980873108,0.0005,0.3138097822666168,0.5545513868331909,0.8029325246810913,0.2793240928649902
35.061187744140625,0.0005,0.30863217314084374,0.5257002830505371,0.8311716794967652,0.2798587481180827
36.19501185417175,0.0005,0.28590160111586255,0.545363450050354,0.8209827661514282,0.2739468002319336
37.31853699684143,0.0005,0.26670013666152953,0.4976275682449341,0.8405800104141236,0.2700202941894531
38.445491790771484,0.0005,0.2538828194141388,0.5091892719268799,0.8072155714035034,0.2625666046142578
39.57185411453247,0.0005,0.244096972544988,0.48317798376083376,0.8197561264038086,0.26266923268636067
40.726011753082275,0.0005,0.2386471430460612,0.4711841821670532,0.7890717029571533,0.26290541330973305
41.86502981185913,0.0005,0.23088454107443493,0.4676772356033325,0.790208923816681,0.25865915934244793
43.01000380516052,0.0005,0.2149304231007894,0.4654667735099792,0.8824784517288208,0.2498799769083659
44.13652777671814,0.0005,0.21935770610968272,0.45523375272750854,0.8116424322128296,0.2541419219970703
45.261433839797974,0.0005,0.20157757997512818,0.4407118082046509,0.8544943809509278,0.24061765988667805
46.40399885177612,0.0005,0.19065987467765808,0.4450374484062195,0.7898704051971436,0.24222626050313315
47.54342198371887,0.0005,0.19003781775633494,0.432810115814209,0.7879809141159058,0.23527730305989583
48.68094992637634,0.0005,0.18412665724754335,0.41462159156799316,0.8671401739120483,0.22892076174418133
49.81813192367554,0.0005,0.17787475287914276,0.4239193260669708,0.788365387916565,0.22866267204284668
50.97207188606262,0.0005,0.18198153674602507,0.39789687395095824,0.79658944606781,0.2223098309834798
52.11646485328674,0.0005,0.1611530731121699,0.3897968053817749,0.7584539890289307,0.21457530657450358
53.263192653656006,0.0005,0.15487288932005563,0.37687053680419924,0.7523582935333252,0.21242082595825196
54.41551089286804,0.0005,0.15707160532474518,0.3676400661468506,0.7496239900588989,0.2087199592590332
55.55241394042969,0.0005,0.1437852054834366,0.3637848973274231,0.7599093198776246,0.2031915855407715
56.684072971343994,0.0005,0.1439192771911621,0.3536497801542282,0.7525735855102539,0.20565311431884767
57.83452010154724,0.0005,0.14381112555662792,0.3463196098804474,0.7314226865768433,0.1987889289855957
58.95638608932495,0.0005,0.14358148376146954,0.374259877204895,0.8796701431274414,0.19181520462036133
60.081172943115234,0.0005,0.13863125443458557,0.3229531407356262,0.7478291034698487,0.2005773417154948
61.232966899871826,0.0005,0.14246099293231965,0.37660535573959353,0.8809126615524292,0.19372503916422526
62.34796380996704,0.0005,0.14154950380325318,0.3399422764778137,0.9103174924850463,0.18043007214864096
63.457544803619385,0.0005,0.14312830368677776,0.32830398976802827,0.7067204713821411,0.1869125207265218
64.57760787010193,0.0005,0.12533478935559592,0.30917041897773745,0.6946640968322754,0.17667543411254882
65.69727993011475,0.0005,0.1173700879017512,0.29246731400489806,0.7314705133438111,0.17536056518554688
66.81185483932495,0.0005,0.11288574934005738,0.3107601284980774,0.7090668916702271,0.17002970377604168
67.93453097343445,0.0005,0.10940919915835062,0.30465370416641235,0.7395161151885986,0.16993310610453288
69.08493089675903,0.0005,0.10999933282534281,0.2932753026485443,0.7667678356170654,0.16459348678588867
70.22728705406189,0.0005,0.10228127787510553,0.2931365370750427,0.6746731042861939,0.16757985750834148
71.3950867652893,0.0005,0.09547983358303706,0.25781219601631167,0.6671448945999146,0.16165959040323893
72.52733588218689,0.0005,0.09425001839796703,0.2875985652208328,0.7367490768432617,0.16077673117319743
73.67723894119263,0.0005,0.10057366391023,0.26230922937393186,0.6700474500656128,0.1612031110127767
74.8085708618164,0.0005,0.09719154288371404,0.26573663800954817,0.6194012284278869,0.15756881713867188
