Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_forces
2.743129014968872,0.0005,2.4035056935416326,0.9978036959966023,1.2077112833658854,0.35194897121853297
4.461972951889038,0.0005,1.4326513926188151,0.7552526156107585,1.1546367009480794,0.35426340738932294
6.174137115478516,0.0005,1.099562899271647,0.5575564463933309,0.9312041600545248,0.3439074537489149
7.865629196166992,0.0005,0.9148084057701958,0.4747156818707784,0.7647500356038411,0.33693150838216146
9.581683158874512,0.0005,0.7849849965837267,0.4236362894376119,0.6973984400431316,0.32786285400390625
11.356637239456177,0.0005,0.7211056835121579,0.3978980501492818,0.6188928604125976,0.33279244316948786
13.062438011169434,0.0005,0.6539222876230876,0.38315075437227886,0.6313330809275309,0.3293200514051649
14.75857400894165,0.0005,0.6063407871458265,0.3494499146938324,0.49806567827860515,0.33068279690212676
16.462281227111816,0.0005,0.5639229085710313,0.32888832489649455,0.5056434472401937,0.3262063429090712
18.17611789703369,0.0005,0.5200712866253323,0.322504860162735,0.526133664449056,0.32210032145182294
19.88210391998291,0.0005,0.4910633365313212,0.3081056336561839,0.45723163286844887,0.32348037719726563
21.591352939605713,0.0005,0.463399871190389,0.30446862379709877,0.4867233912150065,0.323609619140625
23.290925979614258,0.0005,0.4445186694463094,0.28472191393375396,0.4078885237375895,0.3234539286295573
25.014470100402832,0.0005,0.42714774078792994,0.2796509693066279,0.44315190315246583,0.3179181416829427
26.70598602294922,0.0005,0.403171526061164,0.2728301078081131,0.43797550201416013,0.31183435228135853
28.39769697189331,0.0005,0.3814905994468265,0.25987420479456586,0.42708036104838054,0.302918209499783
30.098687887191772,0.0005,0.36541498369640774,0.28615651925404867,0.6246756871541341,0.290778562757704
31.80022692680359,0.0005,0.3525509628984663,0.23484341700871786,0.313429069519043,0.2860862816704644
33.48855400085449,0.0005,0.32717533773846097,0.24447515606880188,0.5173022111256917,0.27445693122016057
35.2066011428833,0.0005,0.3114845858679877,0.21234931747118632,0.3207783540089925,0.2741326226128472
36.889365911483765,0.0005,0.2871183620558845,0.21655805508295695,0.41225988070170083,0.26402573479546443
38.57498621940613,0.0005,0.2769958006011115,0.216083562374115,0.46675972938537597,0.26092025756835935
40.28254985809326,0.0005,0.26138485968112946,0.2031279812256495,0.37319453557332355,0.26046726650661894
41.9861741065979,0.0005,0.25232347779803804,0.19255135357379913,0.3312862396240234,0.2521360439724392
43.68320608139038,0.0005,0.23510905305544536,0.195549609263738,0.42220134735107423,0.24770594278971353
45.401185035705566,0.0005,0.2268053412437439,0.19325583378473918,0.4495813051859538,0.24075541178385418
47.12324118614197,0.0005,0.21848150392373403,0.17595975796381633,0.35517452557881674,0.2426137966579861
48.85079598426819,0.0005,0.20656888286272684,0.1702164073785146,0.33312435150146485,0.23463431464301215
50.56487321853638,0.0005,0.2012617309888204,0.17479198972384136,0.37838899294535316,0.23701372782389324
52.285829067230225,0.0005,0.1985260110762384,0.1729447990655899,0.45353740056355796,0.22346180386013456
54.009682178497314,0.0005,0.18806211219893562,0.16678792238235474,0.4191118081410726,0.22202852037217882
55.7699408531189,0.0005,0.19186036321851943,0.14865707357724509,0.3029896895090739,0.22496548122829862
57.47027611732483,0.0005,0.1802608769800928,0.15296505739291508,0.35798646608988444,0.21332555135091147
59.17285490036011,0.0005,0.1689899401532279,0.17868794600168864,0.5450881163279215,0.21169044494628905
60.883278131484985,0.0005,0.1656606849696901,0.15057185341914495,0.43204293251037595,0.2085056389702691
62.6048800945282,0.0005,0.15032300419277614,0.13669670124848685,0.3469587167104085,0.204085939195421
64.36423707008362,0.0005,0.1443376726574368,0.13872805933157603,0.35295623143514,0.20632910834418403
66.1444582939148,0.0005,0.14731393622027503,0.12343691984812419,0.31713889439900717,0.19476286994086373
67.94184494018555,0.0005,0.14309440818097857,0.15484995841979982,0.4475184599558512,0.2097068871392144
69.69310402870178,0.0005,0.15330782267782422,0.1251672625541687,0.3365210215250651,0.18595758226182726
71.49323892593384,0.0005,0.13185830704039997,0.12312556703885397,0.3239640235900879,0.20324738396538627
73.24410009384155,0.0005,0.1196941273079978,0.11407738278309504,0.3863728364308675,0.17584032694498697
74.98313808441162,0.0005,0.11018524169921876,0.10928645730018616,0.3774198849995931,0.17755555894639757
76.85064911842346,0.0005,0.1119874464140998,0.11031872034072876,0.4162360350290934,0.16400669521755643
78.60353493690491,0.0005,0.11216687394513024,0.09689923723538717,0.29762503306070964,0.16802054511176215
80.36462998390198,0.0005,0.09920314401388168,0.09948663860559463,0.3385232289632161,0.1631667751736111
82.12778520584106,0.0005,0.1000133451488283,0.08949645161628723,0.30630900065104166,0.15147477043999566
84.0452070236206,0.0005,0.08736731873618232,0.07679185867309571,0.2524140199025472,0.14895865970187716
85.91917610168457,0.0005,0.07986589736408657,0.0908550481001536,0.33187793095906576,0.1453542243109809
87.7073380947113,0.0005,0.09461122834020191,0.08357718760768572,0.30363162358601886,0.1466191694471571
89.43873310089111,0.0005,0.08040393110778597,0.08281914939483007,0.29214428265889486,0.1569681930541992
91.23210787773132,0.0005,0.08040200803014967,0.07802997181812922,0.3027657985687256,0.1395413377549913
92.97980999946594,0.0005,0.07180576051274935,0.06915925592184066,0.2450098514556885,0.1441251712375217
94.74403715133667,0.0005,0.07383055157131618,0.07666933437188467,0.3485689640045166,0.12687444898817274
96.50551795959473,0.0005,0.0676211761103736,0.0610666091243426,0.26628387769063316,0.12134373558892145
98.43680310249329,0.0005,0.06379965874883864,0.06046024064222972,0.25719836552937825,0.12488290150960286
100.17522501945496,0.0005,0.05964342488182916,0.061212184528509773,0.2544116020202637,0.11949752807617188
101.9065101146698,0.0005,0.05537833405865563,0.05509635955095291,0.2579903761545817,0.11657370249430339
103.64355802536011,0.0005,0.05168396383523941,0.05563596288363139,0.2358705520629883,0.12131963517930773
105.51511812210083,0.0005,0.047403725485006966,0.0498759537935257,0.23229748407999676,0.11282811058892143
107.26879906654358,0.0005,0.04598039405213462,0.05555499494075775,0.2894113540649414,0.11016965230305989
