Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_forces
4.221418857574463,0.0005,0.902291601896286,1.065931248664856,1.0990907351175945,0.29498452928331165
7.585790157318115,0.0005,0.5609249909718831,0.8938410192728042,0.9960586071014405,0.2912454393174913
10.952422142028809,0.0005,0.46448773211903044,0.7305378437042236,0.7637341101964314,0.28949806213378904
14.32956600189209,0.0005,0.3872136112716463,0.659845753510793,0.7250221172968546,0.2609783638848199
17.68669605255127,0.0005,0.3503223230441411,0.6063953995704651,0.700872278213501,0.2561997816297743
21.049046993255615,0.0005,0.32895620299710165,0.5274732028444608,0.642025375366211,0.25148497263590497
24.442792177200317,0.0005,0.28846168915430703,0.48754290739695233,0.6411573568979899,0.25076654222276473
27.804563999176025,0.0005,0.26866230732864804,0.4191299796104431,0.5687840541203817,0.2334932115342882
31.169522047042847,0.0005,0.2476721485455831,0.38160134156545006,0.5088440338770549,0.23071978251139322
34.54985213279724,0.0005,0.2172607241405381,0.3448905378580093,0.4768237590789795,0.21417127397325303
37.90720295906067,0.0005,0.20412428478399913,0.3206762472788493,0.4681753198305766,0.2103457260131836
41.279924154281616,0.0005,0.1966588964064916,0.3304124037424723,0.6630575497945149,0.20361388312445747
44.637749910354614,0.0005,0.195628066195382,0.2887539287408193,0.4768793185551961,0.19802994622124567
48.000710010528564,0.0005,0.17366671727763283,0.27502190669377646,0.4308761199315389,0.19920861562093098
51.37744903564453,0.0005,0.1574523897634612,0.2570185462633769,0.4501527150472005,0.18234811570909287
54.74004602432251,0.0005,0.15135639641020032,0.24111050541202228,0.4581183950106303,0.180918943617079
58.1135630607605,0.0005,0.14362724282675318,0.24360626538594563,0.5224780241648356,0.1811998388502333
61.47747302055359,0.0005,0.1392796473370658,0.21108189225196838,0.3965730826059977,0.17280164506700305
64.85768485069275,0.0005,0.12517731313904126,0.20207638641198475,0.3366393725077311,0.16731065114339191
68.24865818023682,0.0005,0.11897353438867463,0.18849578102429707,0.3411046822865804,0.16405059390597873
71.64637207984924,0.0005,0.11299150023195478,0.18137997736533482,0.36074262857437134,0.1635373306274414
75.00600790977478,0.0005,0.10976664341158338,0.17881786525249482,0.37839191357294716,0.16203352822197808
78.37016201019287,0.0005,0.10661805603239272,0.1733301264544328,0.38234907388687134,0.15279540485805934
81.73940706253052,0.0005,0.10959927572144403,0.1713014562924703,0.3747711499532064,0.14919060177273222
85.1072371006012,0.0005,0.10259867260853449,0.15576614836851757,0.34005999167760215,0.144469911787245
88.5010039806366,0.0005,0.09303749236795637,0.1423840013643106,0.32028359174728394,0.1351027086046007
